2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,
2,6,
3,6,
4,6,
5,6,
1,6,38715830
2,6,45926017
3,6,52686203
4,6,60372573
5,6,68092123
1,6,38790345
2,6,45588245
3,6,52371207
4,6,59786559
5,6,66805135
1,6,38720321
2,6,45369245
3,6,52517440
4,6,61454657
5,6,65969450
1,6,38737835
2,6,45927776
3,6,52756431
4,6,60036608
5,6,66773689
1,6,38657300
2,6,46297115
3,6,52383028
4,6,61425001
5,6,68502299
1,6,39327841
2,6,45454167
3,6,52857589
4,6,60539882
5,6,67471296
1,6,39007080
2,6,45712420
3,6,52550197
4,6,60542999
5,6,67736086
1,6,38811937
2,6,46112585
3,6,53400432
4,6,59258099
5,6,67176354
1,6,38745742
2,6,45982734
3,6,52778542
4,6,60211054
5,6,67069015
1,6,38696406
2,6,46013387
3,6,52247522
4,6,59719717
5,6,67217118
1,6,38710615
2,6,45576288
3,6,53146222
4,6,62017297
5,6,67556892
1,6,38614456
2,6,46140374
3,6,53335862
4,6,60076444
5,6,67564036
1,6,39438372
2,6,46104574
3,6,53626937
4,6,61332449
5,6,67387306
1,6,39264368
2,6,47018064
3,6,52641135
4,6,60324403
5,6,68073108
1,6,40153045
2,6,46118238
3,6,52814197
4,6,60133660
5,6,66727667
1,6,38880610
2,6,46003845
3,6,52975772
4,6,60894881
5,6,67098268
1,6,38677227
2,6,45946062
3,6,52844049
4,6,60023167
5,6,67110008
1,6,38660062
2,6,45718848
3,6,52599995
4,6,59591405
5,6,67000815
1,6,38835055
2,6,46234865
3,6,52244778
4,6,60224365
5,6,67659911
1,6,38793741
2,6,45972988
3,6,52786974
4,6,59914361
5,6,67590522
1,6,38960846
2,6,45718726
3,6,52513821
4,6,59580893
5,6,66783354
1,6,38870911
2,6,46187434
3,6,52362685
4,6,60075432
5,6,67368321
1,6,38931471
2,6,46177062
3,6,52562071
4,6,59744626
5,6,67305021
1,6,38948630
2,6,45522739
3,6,52430742
4,6,59750418
5,6,67276870
1,6,38848020
2,6,46003051
3,6,52685741
4,6,60212172
5,6,66731623
1,6,39125077
2,6,45808919
3,6,53202768
4,6,60283092
5,6,67236019
1,6,38784944
2,6,46085056
3,6,52317970
4,6,59728187
5,6,66859670
1,6,38597981
2,6,45883034
3,6,52925531
4,6,59606780
5,6,67404610
1,6,38332999
2,6,46219921
3,6,51841917
4,6,60360883
5,6,66844059
1,6,38777239
2,6,45262571
3,6,51623369
4,6,59628610
5,6,66698307
1,6,38762418
2,6,45799758
3,6,51863130
4,6,60015505
5,6,67269260
1,6,40283377
2,6,45422572
3,6,52143703
4,6,59676731
5,6,66692625
1,6,38367429
2,6,46005980
3,6,52809332
4,6,60396529
5,6,67224714
1,6,38663769
2,6,46027715
3,6,52461548
4,6,59586279
5,6,67117213
1,6,38766446
2,6,47788708
3,6,54701880
4,6,62994793
5,6,69174337
1,6,39350484
2,6,45439417
3,6,53985912
4,6,59465227
5,6,67510353
1,6,39069383
2,6,47286463
3,6,52293415
4,6,59905738
5,6,67125570
1,6,38770650
2,6,45854606
3,6,52674788
4,6,60460524
5,6,67330861
1,6,38962573
2,6,47827409
3,6,53628703
4,6,60448057
5,6,68012810
1,6,38576841
2,6,46097682
3,6,52877334
4,6,59312073
5,6,68533617
1,6,38732106
2,6,46027337
3,6,52881039
4,6,59669585
5,6,66430352
1,6,38474178
2,6,45430862
3,6,51912986
4,6,60468518
5,6,66724205
1,6,38731959
2,6,46297596
3,6,52141645
4,6,59806793
5,6,67460912
1,6,38731130
2,6,45448510
3,6,52870077
4,6,58750107
5,6,66841909
1,6,38748709
2,6,46365472
3,6,52733205
4,6,60191978
5,6,67276219
1,6,38729500
2,6,45891371
3,6,52220420
4,6,59927438
5,6,66316711
1,6,38602545
2,6,45975052
3,6,52074833
4,6,59625681
5,6,67261606
1,6,38516587
2,6,45282900
3,6,52737828
4,6,59917721
5,6,67229752
1,6,39019380
2,6,45767072
3,6,52627721
4,6,59306851
5,6,67163350
1,6,39070794
2,6,45777555
3,6,52085405
4,6,60104975
5,6,66157459
1,6,38541972
2,6,45666017
3,6,52445546
4,6,60033769
5,6,66219239
1,6,38727638
2,6,46193286
3,6,54830416
4,6,59366827
5,6,67266286
1,6,38603511
2,6,45710171
3,6,52016649
4,6,59722276
5,6,66952512
1,6,38757483
2,6,45178590
3,6,53012086
4,6,59877369
5,6,66925244
1,6,38465031
2,6,46111391
3,6,52125933
4,6,59844938
5,6,66977004
1,6,38570844
2,6,45571012
3,6,52656784
4,6,60189013
5,6,67504107
1,6,38801394
2,6,45637255
3,6,52315207
4,6,60044119
5,6,66631808
1,6,38810743
2,6,45567305
3,6,52861526
4,6,60522078
5,6,67439892
1,6,38751615
2,6,45700002
3,6,52340985
4,6,60657794
5,6,66591809
1,6,38747984
2,6,45672678
3,6,53172128
4,6,59902099
5,6,66739346
1,6,38895664
2,6,45888407
3,6,52636586
4,6,59849128
5,6,67100749
1,6,38915067
2,6,45509506
3,6,52688553
4,6,60123854
5,6,66911143
1,6,38693719
2,6,45775615
3,6,52530638
4,6,59826332
5,6,67126625
1,6,38679166
2,6,46080532
3,6,52535554
4,6,59537582
5,6,67423133
1,6,38691603
2,6,45840202
3,6,52385514
4,6,60164156
5,6,66741734
1,6,38725651
2,6,46860675
3,6,52202738
4,6,60396695
5,6,66819881
1,6,38519747
2,6,46011813
3,6,53162166
4,6,60277695
5,6,67183208
1,6,38714526
2,6,45720668
3,6,52554402
4,6,59908740
5,6,66708054
1,6,38729541
2,6,45455309
3,6,51927989
4,6,59737058
5,6,67262717
1,6,38807260
2,6,45927113
3,6,53182729
4,6,59880432
5,6,66728030
1,6,38671574
2,6,46121037
3,6,52829022
4,6,59859223
5,6,67137555
1,6,38745642
2,6,46281368
3,6,52588046
4,6,60409012
5,6,69064879
1,6,38764722
2,6,45671954
3,6,52863171
4,6,60319600
5,6,67435747
1,6,38683892
2,6,45725773
3,6,52581209
4,6,60553370
5,6,67553848
1,6,39022388
2,6,46192744
3,6,52957432
4,6,59467044
5,6,67655541
1,6,38721356
2,6,45903255
3,6,52840833
4,6,60323246
5,6,66383633
1,6,38797393
2,6,45758912
3,6,52283519
4,6,59554992
5,6,66944175
1,6,38772056
2,6,46067140
3,6,52117275
4,6,59849877
5,6,66837366
1,6,39136171
2,6,46103251
3,6,52871733
4,6,60467354
5,6,66774086
1,6,39141994
2,6,45939858
3,6,52987215
4,6,59780042
5,6,67168396
1,6,38900241
2,6,46023081
3,6,53034530
4,6,60231262
5,6,67066489
1,6,38584499
2,6,46190977
3,6,53079119
4,6,59866061
5,6,67231565
1,6,38796349
2,6,46076064
3,6,52431367
4,6,60173129
5,6,67152876
1,6,38850231
2,6,45881118
3,6,52643730
4,6,59449674
5,6,67236677
1,6,38619101
2,6,45321345
3,6,53218268
4,6,60125760
5,6,67351529
1,6,38610741
2,6,45361026
3,6,52303560
4,6,60177662
5,6,67156710
1,6,38596298
2,6,46036627
3,6,52457779
4,6,60369148
5,6,66856361
1,6,38620397
2,6,46117638
3,6,52780354
4,6,59820328
5,6,67354209
1,6,38724948
2,6,45742704
3,6,53533346
4,6,60089227
5,6,66429168
1,6,38455245
2,6,46061521
3,6,52109043
4,6,59441556
5,6,66505348
1,6,39142404
2,6,45624024
3,6,52477307
4,6,59322762
5,6,67615157
1,6,38536917
2,6,45785278
3,6,52723230
4,6,59755286
5,6,66963217
1,6,38410856
2,6,47242396
3,6,53277379
4,6,59439748
5,6,67189399
1,6,38500850
2,6,45807741
3,6,52336605
4,6,59945657
5,6,66684064
1,6,38405333
2,6,45710019
3,6,52631957
4,6,60150509
5,6,66484052
1,6,38656459
2,6,46015534
3,6,53207841
4,6,60657132
5,6,66375320
1,6,38339209
2,6,46026312
3,6,52972522
4,6,59958159
5,6,66672896
1,6,38520009
2,6,46146054
3,6,52515958
4,6,59430549
5,6,67049771
1,6,38607248
2,6,46176662
3,6,52861814
4,6,59359074
5,6,66707155
1,6,38763695
2,6,45478828
3,6,52739099
4,6,60646403
5,6,66573063
1,6,38403393
2,6,45764843
3,6,52245561
4,6,59916332
5,6,67367553
1,6,38654514
2,6,45812791
3,6,52871096
4,6,60275936
5,6,67560305
1,6,38442251
2,6,45841611
3,6,53055424
4,6,60574091
5,6,66521883
1,6,39001065
2,6,45758226
3,6,52830663
4,6,59122884
5,6,67256386
1,6,38673532
2,6,45808019
3,6,52386894
4,6,59898685
5,6,67223618
1,6,38298648
2,6,45489831
3,6,52770790
4,6,60029157
5,6,66909925
1,6,38790526
2,6,46013579
3,6,52944224
4,6,59374321
5,6,66660583
1,6,38329972
2,6,45661614
3,6,53028461
4,6,59709049
5,6,67386965
1,6,38465998
2,6,45653582
3,6,52232052
4,6,59372566
5,6,67037593
1,6,38320918
2,6,45997756
3,6,53070667
4,6,60390595
5,6,67137170
1,6,38385715
2,6,46254780
3,6,52395042
4,6,59628663
5,6,66757852
1,6,38829238
2,6,45772563
3,6,52563239
4,6,59922353
5,6,66742471
1,6,38417699
2,6,45873979
3,6,53155957
4,6,61290945
5,6,67155033
1,6,38608708
2,6,46176073
3,6,52696170
4,6,59626450
5,6,67808926
1,6,38639075
2,6,46043392
3,6,52302193
4,6,60452655
5,6,67498197
1,6,38623714
2,6,45506288
3,6,53133163
4,6,60111570
5,6,66986559
1,6,38529455
2,6,46035822
3,6,52894869
4,6,59901499
5,6,67560851
1,6,38966192
2,6,46043146
3,6,52817172
4,6,59836463
5,6,66947592
1,6,38588265
2,6,46336552
3,6,52917267
4,6,59366891
5,6,67016932
1,6,38552859
2,6,45798446
3,6,52592924
4,6,60906248
5,6,66827136
1,6,38526707
2,6,45738880
3,6,52876644
4,6,60226160
5,6,66859584
1,6,38571607
2,6,45768001
3,6,53097126
4,6,59216531
5,6,67059894
1,6,38685997
2,6,46036221
3,6,52365461
4,6,60066137
5,6,67352812
1,6,38495005
2,6,46023371
3,6,53146471
4,6,60250205
5,6,66787533
1,6,38825363
2,6,46228127
3,6,52466830
4,6,59641810
5,6,67278440
1,6,38340943
2,6,45953475
3,6,52935037
4,6,59373042
5,6,67224244
1,6,38518670
2,6,45746532
3,6,52821987
4,6,60179423
5,6,68170900
1,6,38666790
2,6,45848622
3,6,52775760
4,6,59921247
5,6,66795904
1,6,38575635
2,6,45841342
3,6,53367206
4,6,60197514
5,6,67815193
1,6,38456153
2,6,46186475
3,6,52734792
4,6,59907059
5,6,67176272
1,6,38620093
2,6,45481556
3,6,52947558
4,6,59689116
5,6,66861388
1,6,38622168
2,6,45643428
3,6,52340244
4,6,59655950
5,6,67799627
1,6,38785832
2,6,45973424
3,6,53289553
4,6,59530423
5,6,66969630
1,6,40544414
2,6,46263156
3,6,53354876
4,6,60014873
5,6,66723456
1,6,38559310
2,6,45998675
3,6,53254066
4,6,59747732
5,6,66841417
1,6,38801456
2,6,45751865
3,6,52709127
4,6,60130651
5,6,67353298
1,6,38601714
2,6,45796728
3,6,52933478
4,6,60488559
5,6,66607096
1,6,38829430
2,6,46196604
3,6,52957304
4,6,59877694
5,6,66807372
1,6,38744794
2,6,46223256
3,6,52480564
4,6,59787844
5,6,67046198
1,6,38469992
2,6,45687398
3,6,53133750
4,6,60030078
5,6,67232530
1,6,38664531
2,6,46142802
3,6,52876692
4,6,59469269
5,6,67130250
1,6,38491915
2,6,45882021
3,6,52849252
4,6,60045411
5,6,67964144
1,6,38762709
2,6,45955625
3,6,52616171
4,6,59729938
5,6,67007522
1,6,38880796
2,6,46029297
3,6,53379919
4,6,60258217
5,6,66977108
1,6,38486988
2,6,45857862
3,6,52612998
4,6,60274234
5,6,67473393
1,6,38749320
2,6,46251607
3,6,53215141
4,6,59451863
5,6,66891872
1,6,38702974
2,6,45602508
3,6,52421246
4,6,60582122
5,6,66831745
1,6,38425276
2,6,46114405
3,6,53162521
4,6,60792486
5,6,67121115
1,6,38791374
2,6,46045444
3,6,52537785
4,6,60195352
5,6,66743721
1,6,38744343
2,6,45832118
3,6,52507629
4,6,59925087
5,6,66908109
1,6,38781097
2,6,46218903
3,6,52509139
4,6,59943254
5,6,67302024
1,6,38636687
2,6,46006590
3,6,52737629
4,6,59899002
5,6,66343462
1,6,38493498
2,6,45853572
3,6,52542587
4,6,60096075
5,6,66792919
1,6,38556240
2,6,45656853
3,6,53575607
4,6,62150389
5,6,67385142
1,6,38660239
2,6,45702326
3,6,52806037
4,6,59815328
5,6,67355296
1,6,38751262
2,6,46182819
3,6,52636531
4,6,59809356
5,6,67421177
1,6,38575655
2,6,45832270
3,6,52952187
4,6,61007773
5,6,66896578
1,6,38655109
2,6,45565873
3,6,52538666
4,6,59964859
5,6,67730306
1,6,38703845
2,6,45815460
3,6,52714087
4,6,60615956
5,6,67084023
1,6,38851089
2,6,45917616
3,6,53328257
4,6,59958424
5,6,67604437
1,6,38602350
2,6,45934892
3,6,53069596
4,6,60052766
5,6,67476370
1,6,38798459
2,6,46107584
3,6,53372751
4,6,59506838
5,6,67320991
1,6,38470643
2,6,46301130
3,6,52588639
4,6,59259916
5,6,66843067
1,6,38804315
2,6,46692243
3,6,52469370
4,6,60003175
5,6,67435904
1,6,38586429
2,6,46162502
3,6,53023605
4,6,60366443
5,6,66503279
1,6,38861415
2,6,45889175
3,6,52748928
4,6,60022277
5,6,67542036
1,6,38583065
2,6,46010408
3,6,52723485
4,6,60208264
5,6,67286346
1,6,38730933
2,6,45990255
3,6,52698459
4,6,60203914
5,6,67921473
1,6,38455538
2,6,45863856
3,6,52770644
4,6,59790307
5,6,67109668
1,6,38883243
2,6,46296054
3,6,53631734
4,6,59609019
5,6,67642621
1,6,38655436
2,6,46134740
3,6,53577039
4,6,60356899
5,6,67177044
1,6,38607331
2,6,45797929
3,6,52353374
4,6,59852924
5,6,66973803
1,6,38712085
2,6,46148337
3,6,53125256
4,6,60268520
5,6,67378308
1,6,38795242
2,6,46347917
3,6,52551890
4,6,60026749
5,6,68722395
1,6,38926004
2,6,46437065
3,6,52660403
4,6,60633461
5,6,67028041
1,6,38513963
2,6,46133052
3,6,53343126
4,6,60489326
5,6,67450253
1,6,38851322
2,6,46119566
3,6,53022142
4,6,60078143
5,6,66963335
1,6,38730308
2,6,46209206
3,6,52397157
4,6,60568284
5,6,67098726
1,6,38859087
2,6,46200103
3,6,53000751
4,6,59345624
5,6,67279950
1,6,38686266
2,6,45961350
3,6,52960685
4,6,60443669
5,6,67880550
1,6,38825018
2,6,46189744
3,6,52950751
4,6,60710131
5,6,67157291
1,6,38785117
2,6,45966325
3,6,53131362
4,6,60393627
5,6,67282249
1,6,38679359
2,6,46118200
3,6,53454079
4,6,60164884
5,6,67225771
1,6,38627449
2,6,46000821
3,6,52648116
4,6,60834212
5,6,66824450
1,6,38731042
2,6,45450720
3,6,53028285
4,6,59445134
5,6,67295321
1,6,38604729
2,6,46197444
3,6,54529704
4,6,59801517
5,6,67395898
1,6,38740058
2,6,46051834
3,6,53118462
4,6,59906302
5,6,67050861
1,6,38637180
2,6,46118541
3,6,53175540
4,6,59476386
5,6,67524637
1,6,38699730
2,6,46103537
3,6,53487407
4,6,59942547
5,6,67491002
1,6,38687187
2,6,45752147
3,6,53446962
4,6,60244340
5,6,67925222
1,6,38897943
2,6,45797692
3,6,53211755
4,6,59697466
5,6,67219025
1,6,38758071
2,6,45641506
3,6,52810120
4,6,59507197
5,6,67306304
1,6,38596624
2,6,45771346
3,6,52331283
4,6,60528330
5,6,67274118
1,6,38980816
2,6,47001437
3,6,53091747
4,6,60221632
5,6,67223842
1,6,38919065
2,6,47532535
3,6,53087782
4,6,60482894
5,6,66760594
1,6,38464492
2,6,46046911
3,6,52582559
4,6,59737163
5,6,66625221
1,6,38704504
2,6,45879928
3,6,53066911
4,6,60130126
5,6,67482751
1,6,38448800
2,6,46004697
3,6,52972723
4,6,59988450
5,6,67102148
1,6,38856886
2,6,46153017
3,6,52567436
4,6,60120833
5,6,66747251
1,6,38799027
2,6,45729545
3,6,52983230
4,6,59350811
5,6,68103769
